price,cost,sales,profit,inventory,delivery_days,category,material,color,location,season,store_type,revenue
818,459,18,359,11,23,Dining Table,Metal,White,Rural,Fall,Online,14724
1056,606,14,450,10,33,Dining Table,Wood,Brown,Rural,Spring,Retail,14784
913,492,16,421,8,31,Dining Table,Glass,Black,Rural,Summer,Retail,14608
1098,672,13,426,4,26,Dining Table,Wood,Black,Rural,Spring,Retail,14274
971,550,12,421,7,23,Dining Table,Glass,Black,Suburban,Winter,Online,11652
1139,646,13,493,7,20,Dining Table,Wood,Black,Suburban,Winter,Retail,14807
1217,698,13,519,8,30,Dining Table,Wood,Black,Suburban,Winter,Online,15821
877,496,20,381,9,23,Dining Table,Glass,Black,Urban,Summer,Online,17540
920,510,19,410,12,18,Dining Table,Wood,White,Urban,Summer,Online,17480
855,499,22,356,15,15,Dining Table,Metal,Black,Urban,Fall,Online,18810
1200,714,11,486,10,32,Dining Table,Marble,Black,Rural,Winter,Online,13200
898,473,12,425,5,35,Dining Table,Glass,Black,Suburban,Spring,Retail,10776
783,446,12,337,5,30,Dining Table,Metal,Brown,Suburban,Winter,Online,9396
989,561,10,428,5,28,Dining Table,Wood,Black,Rural,Winter,Online,9890
1154,702,15,452,8,38,Dining Table,Wood,Black,Suburban,Fall,Retail,17310
1450,822,7,628,4,39,Dining Table,Marble,Brown,Suburban,Winter,Online,10150
1146,679,20,467,11,29,Dining Table,Wood,Black,Urban,Fall,Online,22920
959,550,21,409,12,21,Dining Table,Glass,White,Urban,Fall,Retail,20139
1198,759,9,439,3,44,Dining Table,Marble,White,Rural,Winter,Online,10782
1118,641,9,477,6,25,Dining Table,Wood,Black,Rural,Winter,Online,10062
1417,831,10,586,7,50,Dining Table,Marble,White,Suburban,Winter,Online,14170
747,398,14,349,6,26,Dining Table,Glass,White,Urban,Winter,Online,10458
1177,651,19,526,8,30,Dining Table,Wood,Black,Urban,Summer,Retail,22363
1009,587,13,422,8,26,Dining Table,Wood,Brown,Suburban,Spring,Online,13117
1131,680,20,451,12,27,Dining Table,Wood,Black,Rural,Summer,Retail,22620
1071,584,13,487,9,26,Dining Table,Wood,White,Urban,Winter,Retail,13923
1181,710,20,471,9,30,Dining Table,Wood,White,Rural,Summer,Online,23620
1207,748,20,459,13,42,Dining Table,Marble,White,Urban,Fall,Retail,24140
869,463,16,406,9,30,Dining Table,Glass,White,Urban,Spring,Retail,13904
885,474,12,411,9,24,Dining Table,Metal,Black,Rural,Spring,Online,10620
785,471,14,314,9,24,Dining Table,Glass,Black,Suburban,Spring,Online,10990
827,489,12,338,6,18,Dining Table,Metal,Black,Suburban,Spring,Retail,9924
1259,783,14,476,9,39,Dining Table,Marble,Brown,Suburban,Spring,Online,17626
1000,581,15,419,8,22,Dining Table,Glass,White,Rural,Fall,Retail,15000
1297,805,20,492,10,42,Dining Table,Marble,White,Urban,Summer,Retail,25940
867,472,23,395,10,27,Dining Table,Glass,Black,Suburban,Summer,Retail,19941
1155,708,17,447,12,29,Dining Table,Wood,Black,Suburban,Summer,Online,19635
1092,641,10,451,8,34,Dining Table,Wood,Black,Rural,Spring,Retail,10920
1017,575,15,442,8,30,Dining Table,Wood,Brown,Suburban,Winter,Online,15255
716,390,18,326,9,23,Dining Table,Metal,Black,Rural,Fall,Online,12888
1090,622,11,468,6,29,Dining Table,Wood,White,Rural,Winter,Retail,11990
1274,745,11,529,8,47,Dining Table,Marble,White,Urban,Winter,Online,14014
1100,636,14,464,13,23,Dining Table,Wood,White,Suburban,Spring,Online,15400
1363,875,15,488,5,54,Dining Table,Marble,Black,Suburban,Spring,Online,20445
985,546,23,439,13,39,Dining Table,Glass,White,Suburban,Summer,Online,22655
1103,584,18,519,9,22,Dining Table,Wood,Black,Suburban,Fall,Online,19854
822,466,12,356,9,16,Dining Table,Glass,White,Urban,Winter,Retail,9864
1250,802,11,448,5,44,Dining Table,Marble,White,Rural,Spring,Online,13750
1193,731,5,462,5,40,Dining Table,Marble,Black,Rural,Winter,Online,5965
1174,731,16,443,12,37,Dining Table,Marble,White,Suburban,Spring,Retail,18784
1489,936,22,553,14,37,Dining Table,Marble,Black,Urban,Summer,Retail,32758
843,437,21,406,12,25,Dining Table,Glass,White,Urban,Summer,Retail,17703
727,408,18,319,10,18,Dining Table,Metal,White,Urban,Spring,Retail,13086
1310,795,18,515,11,48,Dining Table,Marble,White,Suburban,Fall,Retail,23580
1025,621,22,404,11,30,Dining Table,Glass,White,Urban,Summer,Online,22550
1143,720,15,423,7,45,Dining Table,Marble,Brown,Rural,Summer,Online,17145
787,472,16,315,13,24,Dining Table,Metal,Brown,Rural,Fall,Online,12592
822,463,25,359,13,27,Dining Table,Glass,White,Urban,Summer,Retail,20550
1345,874,9,471,2,38,Dining Table,Marble,Brown,Rural,Winter,Online,12105
1233,870,5,363,3,58,Dining Table,Marble,Brown,Rural,Winter,Online,6165
1340,889,14,451,5,39,Dining Table,Marble,Brown,Suburban,Spring,Online,18760
1062,568,15,494,10,42,Dining Table,Wood,Black,Urban,Fall,Online,15930
746,408,15,338,10,14,Dining Table,Metal,Brown,Urban,Winter,Online,11190
1297,830,8,467,3,39,Dining Table,Marble,Black,Urban,Winter,Retail,10376
1050,641,12,409,7,34,Dining Table,Marble,Brown,Suburban,Spring,Online,12600
931,517,13,414,6,13,Dining Table,Glass,White,Rural,Spring,Retail,12103
1136,672,17,464,8,22,Dining Table,Wood,White,Suburban,Fall,Online,19312
1316,814,18,502,11,39,Dining Table,Marble,White,Suburban,Summer,Online,23688
1200,751,17,449,6,43,Dining Table,Marble,White,Suburban,Fall,Online,20400
804,443,17,361,7,20,Dining Table,Glass,Black,Suburban,Winter,Online,13668
863,478,12,385,7,30,Dining Table,Glass,White,Suburban,Spring,Retail,10356
840,469,10,371,4,22,Dining Table,Metal,White,Suburban,Winter,Online,8400
841,445,15,396,8,36,Dining Table,Metal,White,Urban,Spring,Online,12615
993,590,14,403,6,30,Dining Table,Glass,Black,Rural,Spring,Online,13902
1192,662,17,530,10,33,Dining Table,Wood,White,Rural,Summer,Retail,20264
1173,675,12,498,13,27,Dining Table,Wood,Brown,Urban,Winter,Retail,14076
946,552,17,394,9,29,Dining Table,Wood,White,Suburban,Fall,Retail,16082
1053,666,13,387,10,43,Dining Table,Marble,Brown,Urban,Spring,Online,13689
900,532,18,368,11,20,Dining Table,Metal,Black,Rural,Fall,Online,16200
1338,832,13,506,7,49,Dining Table,Marble,White,Urban,Summer,Online,17394
1379,860,8,519,4,42,Dining Table,Marble,Brown,Rural,Spring,Online,11032
1156,699,17,457,10,45,Dining Table,Marble,White,Suburban,Summer,Online,19652
994,529,19,465,12,21,Dining Table,Wood,White,Urban,Summer,Online,18886
990,558,13,432,9,28,Dining Table,Wood,White,Suburban,Winter,Online,12870
858,457,11,401,2,16,Dining Table,Metal,White,Suburban,Winter,Online,9438
1189,714,19,475,8,48,Dining Table,Marble,Brown,Urban,Summer,Online,22591
1132,663,15,469,9,26,Dining Table,Wood,Black,Urban,Winter,Retail,16980
780,442,10,338,7,21,Dining Table,Metal,White,Rural,Spring,Retail,7800
1365,864,17,501,13,41,Dining Table,Marble,Black,Suburban,Summer,Retail,23205
1306,805,10,501,6,39,Dining Table,Marble,White,Suburban,Spring,Online,13060
1281,811,13,470,9,46,Dining Table,Marble,Brown,Rural,Fall,Online,16653
1087,660,7,427,2,38,Dining Table,Marble,Black,Rural,Winter,Online,7609
938,537,15,401,6,28,Dining Table,Glass,White,Suburban,Fall,Online,14070
1256,817,10,439,6,37,Dining Table,Marble,Brown,Rural,Spring,Retail,12560
1059,630,17,429,7,36,Dining Table,Wood,Black,Rural,Fall,Online,18003
888,507,19,381,10,31,Dining Table,Glass,White,Suburban,Fall,Online,16872
776,419,18,357,7,35,Dining Table,Metal,Black,Urban,Fall,Online,13968
898,494,25,404,10,33,Dining Table,Glass,Black,Urban,Summer,Online,22450
1326,831,15,495,8,51,Dining Table,Marble,Black,Rural,Fall,Online,19890
890,487,19,403,10,16,Dining Table,Metal,Black,Urban,Summer,Online,16910
1013,580,8,433,3,28,Dining Table,Wood,Black,Rural,Winter,Retail,8104
1181,789,11,392,7,46,Dining Table,Marble,Brown,Rural,Fall,Retail,12991
1047,603,15,444,8,34,Dining Table,Wood,White,Rural,Fall,Online,15705
950,522,18,428,11,29,Dining Table,Glass,Black,Urban,Fall,Online,17100
867,465,18,402,6,33,Dining Table,Metal,Brown,Urban,Winter,Retail,15606
1216,763,19,453,14,51,Dining Table,Marble,Black,Rural,Summer,Online,23104
1130,667,10,463,3,30,Dining Table,Wood,White,Suburban,Spring,Online,11300
1114,666,17,448,12,39,Dining Table,Wood,White,Rural,Fall,Online,18938
826,411,23,415,12,19,Dining Table,Metal,Black,Suburban,Summer,Retail,18998
904,477,18,427,7,12,Dining Table,Glass,White,Suburban,Fall,Online,16272
777,456,12,321,8,21,Dining Table,Metal,Black,Suburban,Winter,Online,9324
1329,774,17,555,8,34,Dining Table,Marble,Brown,Suburban,Summer,Retail,22593
1083,639,20,444,11,34,Dining Table,Wood,Brown,Suburban,Summer,Retail,21660
1089,639,16,450,10,33,Dining Table,Wood,Black,Rural,Summer,Online,17424
835,454,20,381,8,23,Dining Table,Glass,Black,Rural,Fall,Retail,16700
1172,699,12,473,8,28,Dining Table,Wood,Black,Rural,Winter,Retail,14064
929,587,16,342,7,31,Dining Table,Wood,Black,Suburban,Spring,Online,14864
1009,583,18,426,8,41,Dining Table,Wood,White,Rural,Summer,Retail,18162
886,486,18,400,8,27,Dining Table,Glass,Black,Suburban,Spring,Retail,15948
1491,943,19,548,9,36,Dining Table,Marble,White,Urban,Summer,Retail,28329
894,552,19,342,12,30,Dining Table,Glass,Black,Rural,Fall,Online,16986
1373,854,13,519,7,45,Dining Table,Marble,White,Suburban,Spring,Retail,17849
980,536,14,444,8,23,Dining Table,Wood,White,Rural,Fall,Online,13720
1139,628,10,511,3,34,Dining Table,Wood,Brown,Suburban,Winter,Online,11390
951,504,17,447,10,35,Dining Table,Wood,Black,Rural,Fall,Retail,16167
1319,845,17,474,10,50,Dining Table,Marble,Black,Suburban,Fall,Online,22423
1278,774,16,504,11,45,Dining Table,Marble,Black,Suburban,Spring,Online,20448
1220,783,13,437,6,46,Dining Table,Marble,White,Suburban,Winter,Retail,15860
728,384,20,344,12,20,Dining Table,Metal,Brown,Suburban,Fall,Online,14560
1188,726,15,462,8,47,Dining Table,Marble,Black,Suburban,Winter,Retail,17820
845,471,16,374,8,29,Dining Table,Metal,White,Urban,Spring,Online,13520
1081,618,17,463,9,32,Dining Table,Wood,Brown,Rural,Fall,Retail,18377
1011,542,11,469,3,24,Dining Table,Wood,Black,Urban,Spring,Online,11121
1013,588,16,425,10,23,Dining Table,Wood,White,Rural,Fall,Online,16208
1483,930,10,553,5,44,Dining Table,Marble,Brown,Rural,Spring,Retail,14830
360,168,14,192,5,15,Desk,Plastic,Green,Rural,Winter,Retail,5040
866,475,9,391,5,28,Dining Table,Metal,Brown,Suburban,Winter,Online,7794
1080,612,7,468,4,18,Dining Table,Wood,Brown,Urban,Winter,Online,7560
887,471,21,416,14,22,Dining Table,Metal,Brown,Suburban,Summer,Online,18627
1045,657,11,388,5,27,Dining Table,Wood,White,Urban,Winter,Retail,11495
1019,591,19,428,5,24,Dining Table,Wood,Black,Suburban,Fall,Retail,19361
1194,718,20,476,8,18,Dining Table,Wood,Black,Urban,Spring,Online,23880
970,518,12,452,5,33,Dining Table,Glass,White,Rural,Winter,Retail,11640
879,489,19,390,12,22,Dining Table,Glass,Brown,Rural,Fall,Online,16701
1012,678,17,334,10,37,Dining Table,Marble,Black,Rural,Summer,Retail,17204
1263,770,16,493,4,46,Dining Table,Marble,White,Suburban,Summer,Online,20208
838,444,18,394,9,19,Dining Table,Metal,Black,Suburban,Spring,Retail,15084
1182,790,14,392,6,36,Dining Table,Marble,Brown,Rural,Spring,Online,16548
882,511,17,371,9,31,Dining Table,Glass,Brown,Rural,Fall,Retail,14994
907,502,11,405,5,32,Dining Table,Glass,White,Suburban,Winter,Online,9977
822,451,18,371,12,20,Dining Table,Metal,Black,Rural,Summer,Online,14796
1502,914,5,588,3,44,Dining Table,Marble,Black,Rural,Winter,Online,7510
780,493,10,287,8,26,Dining Table,Metal,White,Rural,Winter,Online,7800
1113,620,10,493,7,22,Dining Table,Wood,Black,Rural,Winter,Retail,11130
1040,687,8,353,5,40,Dining Table,Marble,White,Rural,Winter,Online,8320
1372,817,15,555,7,49,Dining Table,Marble,Brown,Rural,Summer,Retail,20580
1247,767,15,480,10,41,Dining Table,Marble,White,Suburban,Spring,Retail,18705
1329,795,12,534,5,40,Dining Table,Marble,Brown,Suburban,Spring,Retail,15948
1150,645,21,505,13,25,Dining Table,Wood,Black,Urban,Summer,Online,24150
1495,932,12,563,5,45,Dining Table,Marble,White,Rural,Fall,Online,17940
896,505,14,391,6,17,Dining Table,Glass,Black,Rural,Summer,Retail,12544
1153,650,11,503,6,37,Dining Table,Wood,Black,Rural,Spring,Online,12683
964,561,14,403,7,26,Dining Table,Glass,Brown,Rural,Fall,Online,13496
978,565,12,413,8,19,Dining Table,Wood,White,Rural,Spring,Retail,11736
794,438,16,356,10,19,Dining Table,Metal,Brown,Urban,Winter,Online,12704
1201,777,19,424,9,43,Dining Table,Marble,White,Urban,Fall,Retail,22819
1430,923,9,507,2,46,Dining Table,Marble,White,Urban,Winter,Online,12870
1081,654,14,427,6,30,Dining Table,Wood,White,Suburban,Winter,Retail,15134
1197,702,9,495,7,43,Dining Table,Marble,Brown,Urban,Winter,Online,10773
823,421,19,402,10,22,Dining Table,Metal,Black,Rural,Summer,Retail,15637
781,424,18,357,11,11,Dining Table,Metal,White,Rural,Summer,Online,14058
844,457,20,387,12,26,Dining Table,Metal,Black,Suburban,Summer,Online,16880
1492,932,16,560,7,46,Dining Table,Marble,Black,Rural,Fall,Online,23872
795,463,7,332,1,30,Dining Table,Glass,White,Rural,Winter,Online,5565
1125,700,16,425,8,30,Dining Table,Wood,White,Rural,Summer,Retail,18000
956,535,15,421,6,17,Dining Table,Wood,White,Urban,Spring,Retail,14340
955,555,13,400,9,35,Dining Table,Wood,Black,Urban,Spring,Online,12415
1129,649,17,480,7,32,Dining Table,Wood,Brown,Rural,Summer,Retail,19193
1135,660,16,475,5,29,Dining Table,Wood,White,Urban,Fall,Retail,18160
794,479,9,315,2,24,Dining Table,Metal,White,Rural,Spring,Online,7146
1022,664,17,358,12,24,Dining Table,Wood,White,Urban,Fall,Retail,17374
1082,620,15,462,11,33,Dining Table,Wood,Black,Rural,Summer,Online,16230
1178,780,14,398,10,43,Dining Table,Marble,White,Suburban,Fall,Online,16492
836,470,16,366,5,34,Dining Table,Glass,White,Rural,Summer,Retail,13376
769,408,9,361,5,10,Dining Table,Metal,White,Rural,Spring,Online,6921
754,418,16,336,10,26,Dining Table,Metal,Black,Rural,Fall,Retail,12064
1161,666,13,495,6,41,Dining Table,Wood,Black,Urban,Spring,Online,15093
941,533,18,408,14,35,Dining Table,Glass,Brown,Rural,Summer,Online,16938
1127,717,15,410,8,42,Dining Table,Marble,Black,Rural,Spring,Online,16905
1010,598,11,412,9,24,Dining Table,Wood,Brown,Urban,Winter,Retail,11110
1242,788,15,454,8,43,Dining Table,Marble,White,Suburban,Fall,Online,18630
1242,786,14,456,10,31,Dining Table,Marble,White,Suburban,Fall,Retail,17388
1207,803,6,404,7,38,Dining Table,Marble,White,Urban,Winter,Online,7242
871,487,13,384,7,30,Dining Table,Glass,White,Suburban,Winter,Online,11323
1387,928,16,459,8,35,Dining Table,Marble,Brown,Suburban,Fall,Online,22192
770,417,11,353,8,10,Dining Table,Metal,Brown,Urban,Winter,Online,8470
863,500,11,363,6,30,Dining Table,Glass,Black,Suburban,Winter,Online,9493
1189,726,9,463,1,30,Dining Table,Wood,White,Rural,Spring,Online,10701
1182,730,14,452,10,39,Dining Table,Marble,Brown,Rural,Summer,Retail,16548
887,518,12,369,6,28,Dining Table,Glass,Brown,Suburban,Winter,Online,10644
1432,932,13,500,8,43,Dining Table,Marble,White,Urban,Spring,Online,18616
903,489,12,414,11,17,Dining Table,Metal,Brown,Suburban,Winter,Online,10836
1274,852,14,422,9,44,Dining Table,Marble,White,Urban,Winter,Online,17836
1292,758,12,534,9,39,Dining Table,Marble,Black,Urban,Spring,Online,15504
1247,792,10,455,5,29,Dining Table,Marble,White,Urban,Winter,Online,12470
921,515,12,406,6,30,Dining Table,Glass,White,Suburban,Winter,Retail,11052
989,610,22,379,14,29,Dining Table,Wood,White,Urban,Summer,Retail,21758
1055,637,6,418,3,44,Dining Table,Marble,Brown,Urban,Winter,Online,6330
940,501,18,439,7,38,Dining Table,Metal,White,Suburban,Fall,Retail,16920
865,504,15,361,8,20,Dining Table,Metal,Black,Urban,Spring,Online,12975
1062,649,13,413,8,49,Dining Table,Marble,Black,Suburban,Spring,Online,13806
1107,625,16,482,8,41,Dining Table,Wood,Black,Rural,Summer,Retail,17712
1091,632,11,459,7,33,Dining Table,Wood,Brown,Rural,Winter,Online,12001
984,595,10,389,5,22,Dining Table,Wood,Black,Suburban,Winter,Retail,9840
921,519,14,402,6,19,Dining Table,Metal,Brown,Urban,Spring,Online,12894
1094,581,21,513,13,29,Dining Table,Wood,Brown,Suburban,Summer,Retail,22974
1105,669,11,436,7,26,Dining Table,Wood,Brown,Suburban,Winter,Online,12155
1249,786,9,463,6,35,Dining Table,Marble,Brown,Urban,Spring,Online,11241
1318,830,11,488,2,45,Dining Table,Marble,Black,Rural,Spring,Retail,14498
1300,823,19,477,9,49,Dining Table,Marble,White,Urban,Summer,Online,24700
1002,522,7,480,2,20,Sofa,Fabric,Blue,Rural,Fall,Online,7014
1564,907,17,657,6,30,Sofa,Wood,Black,Suburban,Fall,Online,26588
1307,815,5,492,6,40,Sofa,Wood,Blue,Urban,Winter,Retail,6535
950,466,17,484,8,17,Sofa,Fabric,Blue,Urban,Summer,Retail,16150
969,457,9,512,6,16,Sofa,Fabric,Blue,Suburban,Winter,Retail,8721
911,453,11,458,10,30,Sofa,Fabric,White,Rural,Spring,Retail,10021
1494,928,9,566,7,31,Sofa,Wood,Green,Rural,Summer,Retail,13446
998,537,13,461,6,13,Sofa,Fabric,Black,Urban,Spring,Online,12974
1070,556,5,514,3,10,Sofa,Fabric,Green,Rural,Winter,Retail,5350
1122,581,17,541,8,14,Sofa,Fabric,White,Urban,Fall,Online,19074
1051,506,12,545,7,21,Sofa,Fabric,Green,Suburban,Fall,Online,12612
1110,577,7,533,2,17,Sofa,Fabric,Brown,Rural,Winter,Online,7770
1629,954,8,675,2,39,Sofa,Wood,Green,Rural,Spring,Retail,13032
929,432,10,497,3,27,Sofa,Fabric,Red,Suburban,Summer,Online,9290
922,471,6,451,1,21,Sofa,Fabric,Blue,Rural,Spring,Retail,5532
1044,490,17,554,8,7,Sofa,Fabric,Brown,Suburban,Fall,Online,17748
1640,934,13,706,6,26,Sofa,Wood,Brown,Urban,Fall,Retail,21320
1477,812,11,665,7,29,Sofa,Wood,Red,Rural,Summer,Retail,16247
1748,1021,15,727,8,30,Sofa,Wood,Black,Rural,Summer,Retail,26220
1617,917,8,700,3,26,Sofa,Wood,Blue,Suburban,Spring,Retail,12936
1387,753,13,634,5,36,Sofa,Wood,White,Rural,Summer,Online,18031
1577,901,10,676,6,36,Sofa,Wood,Green,Rural,Summer,Retail,15770
1375,812,15,563,8,32,Sofa,Wood,White,Suburban,Fall,Online,20625
1402,890,9,512,4,38,Sofa,Wood,Green,Rural,Fall,Online,12618
1468,864,2,604,4,28,Sofa,Wood,Red,Rural,Winter,Retail,2936
1704,1030,12,674,8,37,Sofa,Wood,Green,Suburban,Fall,Retail,20448
1556,908,7,648,5,35,Sofa,Wood,White,Rural,Winter,Online,10892
1519,970,13,549,10,38,Sofa,Leather,Black,Urban,Spring,Retail,19747
1582,980,8,602,1,28,Sofa,Leather,Green,Suburban,Fall,Retail,12656
1784,1037,9,747,7,37,Sofa,Leather,White,Suburban,Spring,Retail,16056
1494,894,7,600,6,37,Sofa,Leather,Green,Rural,Summer,Online,10458
925,433,2,492,2,22,Sofa,Fabric,Green,Suburban,Winter,Retail,1850
1615,934,8,681,6,18,Sofa,Leather,Green,Suburban,Fall,Retail,12920
1060,519,6,541,8,22,Sofa,Fabric,White,Rural,Winter,Retail,6360
1508,870,6,638,1,20,Sofa,Wood,Red,Suburban,Fall,Online,9048
1573,892,7,681,3,37,Sofa,Leather,Green,Urban,Spring,Retail,11011
1620,963,8,657,2,36,Sofa,Leather,Red,Rural,Fall,Retail,12960
1040,574,17,466,10,25,Sofa,Fabric,Black,Rural,Summer,Online,17680
1338,757,2,581,3,34,Sofa,Wood,Blue,Suburban,Spring,Online,2676
948,499,8,449,2,17,Sofa,Fabric,Brown,Rural,Winter,Retail,7584
1021,559,9,462,6,18,Sofa,Fabric,Black,Suburban,Winter,Online,9189
1148,554,15,594,8,15,Sofa,Fabric,Red,Suburban,Summer,Retail,17220
1496,928,1,568,1,26,Sofa,Wood,Red,Rural,Winter,Online,1496
1087,578,4,509,1,14,Sofa,Fabric,Red,Suburban,Winter,Retail,4348
937,483,12,454,6,8,Sofa,Fabric,Brown,Suburban,Spring,Retail,11244
967,457,12,510,8,22,Sofa,Fabric,Green,Suburban,Fall,Online,11604
994,518,7,476,5,26,Sofa,Fabric,Red,Suburban,Winter,Retail,6958
999,471,6,528,7,11,Sofa,Fabric,Red,Urban,Spring,Retail,5994
1051,527,10,524,8,27,Sofa,Fabric,Red,Rural,Summer,Online,10510
944,476,12,468,4,22,Sofa,Fabric,Green,Urban,Fall,Online,11328
1042,520,15,522,5,23,Sofa,Fabric,Blue,Urban,Fall,Online,15630
967,458,9,509,5,15,Sofa,Fabric,Red,Suburban,Spring,Retail,8703
1722,943,13,779,6,32,Sofa,Wood,Brown,Urban,Summer,Online,22386
1019,508,14,511,6,20,Sofa,Fabric,White,Suburban,Fall,Retail,14266
864,445,6,419,6,21,Sofa,Fabric,Red,Suburban,Spring,Online,5184
1059,535,4,524,3,17,Sofa,Fabric,White,Suburban,Winter,Online,4236
1107,531,8,576,7,13,Sofa,Fabric,White,Urban,Winter,Retail,8856
1557,851,9,706,6,29,Sofa,Wood,Blue,Rural,Summer,Retail,14013
1439,866,7,573,2,20,Sofa,Wood,Blue,Urban,Fall,Retail,10073
954,458,16,496,8,21,Sofa,Fabric,Brown,Suburban,Fall,Online,15264
1091,585,13,506,1,20,Sofa,Fabric,Green,Urban,Summer,Retail,14183
1138,534,14,604,9,21,Sofa,Fabric,Black,Rural,Fall,Retail,15932
1047,538,1,509,2,15,Sofa,Fabric,Green,Rural,Winter,Online,1047
1173,635,6,538,6,14,Sofa,Fabric,Green,Rural,Spring,Retail,7038
1034,531,4,503,1,31,Sofa,Fabric,Green,Rural,Winter,Online,4136
1513,923,2,590,1,29,Sofa,Wood,Green,Urban,Winter,Online,3026
1514,871,10,643,10,21,Sofa,Wood,White,Suburban,Spring,Online,15140
1444,770,16,674,9,33,Sofa,Wood,Black,Urban,Fall,Retail,23104
1521,842,3,679,2,33,Sofa,Leather,Green,Suburban,Spring,Online,4563
1739,1079,14,660,9,34,Sofa,Wood,White,Suburban,Summer,Online,24346
1147,598,11,549,4,13,Sofa,Fabric,White,Suburban,Spring,Online,12617
1481,829,9,652,5,21,Sofa,Wood,Red,Urban,Fall,Retail,13329
1473,961,7,512,6,35,Sofa,Leather,Green,Urban,Fall,Retail,10311
1496,927,3,569,2,33,Sofa,Leather,Red,Suburban,Spring,Online,4488
1475,852,8,623,6,38,Sofa,Wood,Red,Urban,Spring,Retail,11800
997,497,18,500,11,9,Sofa,Fabric,Black,Suburban,Fall,Retail,17946
989,511,5,478,1,24,Sofa,Fabric,Blue,Rural,Winter,Online,4945
1371,808,11,563,5,29,Sofa,Wood,Black,Urban,Spring,Online,15081
1057,553,17,504,11,11,Sofa,Fabric,White,Urban,Summer,Online,17969
1497,844,4,653,3,39,Sofa,Leather,Green,Urban,Winter,Retail,5988
1649,1023,7,626,4,30,Sofa,Leather,Brown,Urban,Spring,Retail,11543
1586,902,12,684,10,38,Sofa,Wood,Brown,Rural,Summer,Online,19032
1032,495,15,537,8,16,Sofa,Fabric,Brown,Rural,Fall,Online,15480
1005,481,14,524,10,24,Sofa,Fabric,Black,Rural,Fall,Online,14070
1456,784,11,672,6,24,Sofa,Wood,Brown,Suburban,Summer,Retail,16016
1026,515,19,511,6,17,Sofa,Fabric,White,Suburban,Summer,Retail,19494
1539,879,16,660,7,28,Sofa,Wood,Black,Suburban,Summer,Retail,24624
1072,511,4,561,4,16,Sofa,Fabric,Green,Rural,Winter,Retail,4288
1020,487,9,533,3,11,Sofa,Fabric,Brown,Suburban,Winter,Online,9180
1099,559,15,540,5,8,Sofa,Fabric,Black,Urban,Spring,Retail,16485
955,464,6,491,3,16,Sofa,Fabric,Red,Urban,Winter,Retail,5730
893,476,16,417,12,13,Sofa,Fabric,Black,Rural,Fall,Online,14288
907,443,11,464,6,19,Sofa,Fabric,White,Rural,Fall,Online,9977
1044,472,7,572,4,29,Sofa,Fabric,Blue,Suburban,Spring,Retail,7308
1082,528,10,554,9,20,Sofa,Fabric,White,Urban,Winter,Online,10820
1458,932,4,526,4,34,Sofa,Wood,Blue,Rural,Spring,Online,5832
953,478,7,475,5,19,Sofa,Fabric,Green,Suburban,Spring,Online,6671
978,487,18,491,11,9,Sofa,Fabric,Black,Suburban,Summer,Online,17604
1133,601,17,532,10,27,Sofa,Fabric,Black,Suburban,Fall,Retail,19261
1078,541,10,537,9,19,Sofa,Fabric,White,Suburban,Spring,Retail,10780
993,488,6,505,1,21,Sofa,Fabric,Brown,Rural,Winter,Online,5958
1113,547,14,566,7,18,Sofa,Fabric,Red,Suburban,Fall,Retail,15582
991,512,9,479,8,13,Sofa,Fabric,Blue,Urban,Spring,Retail,8919
1022,567,15,455,6,15,Sofa,Fabric,Red,Urban,Fall,Online,15330
1093,528,5,565,3,12,Sofa,Fabric,Red,Urban,Winter,Online,5465
1001,479,12,522,8,21,Sofa,Fabric,Blue,Rural,Fall,Retail,12012
1101,546,8,555,6,10,Sofa,Fabric,White,Suburban,Winter,Online,8808
955,456,15,499,9,18,Sofa,Fabric,Green,Suburban,Summer,Online,14325
1088,592,10,496,6,23,Sofa,Fabric,Red,Suburban,Summer,Online,10880
1130,520,14,610,6,16,Sofa,Fabric,Black,Suburban,Spring,Retail,15820
1480,830,7,650,6,33,Sofa,Wood,Green,Rural,Fall,Retail,10360
1100,524,13,576,10,18,Sofa,Fabric,Black,Urban,Spring,Retail,14300
1004,457,4,547,2,15,Sofa,Fabric,Green,Urban,Winter,Retail,4016
981,483,12,498,11,3,Sofa,Fabric,Black,Rural,Fall,Online,11772
1064,538,7,526,2,18,Sofa,Fabric,Brown,Suburban,Winter,Online,7448
1400,812,6,588,1,36,Sofa,Wood,Blue,Urban,Spring,Retail,8400
1103,559,10,544,9,8,Sofa,Fabric,White,Suburban,Winter,Online,11030
1052,501,10,551,5,24,Sofa,Fabric,Black,Rural,Spring,Retail,10520
979,543,9,436,3,14,Sofa,Fabric,Brown,Urban,Winter,Retail,8811
968,476,14,492,6,17,Sofa,Fabric,White,Suburban,Fall,Online,13552
932,442,15,490,8,4,Sofa,Fabric,Brown,Urban,Fall,Retail,13980
1534,945,1,589,1,27,Sofa,Wood,Blue,Rural,Winter,Retail,1534
860,424,7,436,4,19,Sofa,Fabric,Red,Suburban,Winter,Retail,6020
1521,915,11,606,7,39,Sofa,Wood,Red,Urban,Summer,Online,16731
1477,878,12,599,7,37,Sofa,Leather,Green,Suburban,Summer,Online,17724
1577,888,5,689,1,20,Sofa,Wood,Red,Suburban,Spring,Retail,7885
