price,cost,sales,profit,inventory,delivery_days,category,material,color,location,season,store_type,revenue,
472,242,25,230,5,59,Dining Table,Marble,Brown,Urban,Summer,Retail,5750,
494,440,25,54,5,84,Dining Table,Marble,Brown,Urban,Winter,Retail,1350,
786,396,25,390,5,40,Dining Table,Wood,Black,Suburban,Spring,Retail,9750,
514,494,26,20,5,87,Dining Table,Marble,White,Rural,Summer,Online,520,
644,169,26,475,5,59,Dining Table,Wood,Black,Rural,Summer,Online,12350,
696,282,26,414,5,85,Dining Table,Marble,Black,Urban,Spring,Retail,10764,
914,340,26,574,5,35,Dining Table,Marble,Black,Rural,Winter,Retail,14924,
512,300,27,212,5,81,Dining Table,Marble,White,Suburban,Winter,Online,5724,
674,268,27,406,5,85,Dining Table,Wood,White,Suburban,Summer,Online,10962,
591,270,27,321,5,88,Dining Table,Marble,Brown,Suburban,Spring,Retail,8667,
1592,1457,27,135,5,45,Dining Table,Glass,White,Suburban,Summer,Retail,3645,
773,441,28,332,5,32,Dining Table,Wood,Black,Rural,Winter,Online,9296,
741,159,28,582,5,55,Dining Table,Wood,Black,Urban,Spring,Retail,16296,
682,240,29,442,5,64,Dining Table,Marble,White,Urban,Winter,Online,12818,
436,223,29,213,5,65,Dining Table,Wood,White,Rural,Summer,Online,6177,
671,323,30,348,5,24,Dining Table,Wood,Brown,Urban,Spring,Retail,10440,
852,244,31,608,5,72,Dining Table,Wood,White,Urban,Winter,Online,18848,
1278,157,32,1121,5,44,Dining Table,Glass,Black,Rural,Winter,Online,35872,
824,182,32,642,5,82,Dining Table,Wood,Black,Urban,Fall,Retail,20544,
591,363,34,228,5,50,Dining Table,Glass,Brown,Rural,Summer,Online,7752,
624,191,40,433,5,76,Dining Table,Marble,White,Urban,Summer,Retail,17320,
1759,1126,43,633,5,55,Dining Table,Metal,Black,Rural,Summer,Online,27219,
1013,405,0,608,4,63,Dining Table,Wood,Black,Suburban,Summer,Online,0,
542,475,0,67,4,61,Dining Table,Wood,Black,Rural,Fall,Retail,0,
1856,1243,1,613,4,59,Dining Table,Wood,White,Suburban,Fall,Online,613,
233,220,2,13,4,63,Dining Table,Glass,Black,Suburban,Spring,Online,26,
552,443,2,109,4,63,Dining Table,Metal,White,Urban,Winter,Retail,218,
454,209,33,245,4,85,Dining Table,Marble,Brown,Urban,Summer,Online,735,
819,360,3,459,4,62,Dining Table,Wood,Brown,Rural,Fall,Online,1377,
664,244,4,420,4,30,Dining Table,Wood,Black,Rural,Fall,Online,1680,
779,304,4,475,4,88,Dining Table,Wood,Black,Urban,Winter,Online,1900,
759,181,5,578,4,47,Dining Table,Metal,White,Rural,Fall,Online,2890,
908,452,5,456,4,71,Dining Table,Wood,Brown,Rural,Spring,Retail,2280,
974,270,5,704,4,54,Dining Table,Glass,Black,Rural,Summer,Retail,3520,
827,322,6,505,4,69,Dining Table,Wood,Black,Rural,Spring,Retail,3030,
853,360,7,493,4,63,Dining Table,Glass,Black,Suburban,Winter,Online,3451,
652,302,7,350,4,31,Dining Table,Wood,Black,Suburban,Winter,Retail,2450,
547,244,8,303,4,52,Dining Table,Wood,Black,Suburban,Winter,Online,2424,
696,192,8,504,4,36,Dining Table,Glass,Black,Urban,Summer,Online,4032,
937,882,9,55,4,35,Dining Table,Wood,White,Urban,Summer,Online,495,
734,300,10,434,4,78,Dining Table,Metal,Black,Urban,Fall,Online,4340,
713,494,11,219,4,73,Dining Table,Marble,Black,Rural,Winter,Online,2409,
690,298,14,392,4,75,Dining Table,Glass,Black,Suburban,Spring,Retail,5488,
300,261,15,39,4,54,Dining Table,Metal,Brown,Suburban,Winter,Online,585,
526,234,15,292,4,32,Dining Table,Wood,Black,Rural,Winter,Online,4380,
1475,228,17,1247,4,85,Dining Table,Wood,Black,Suburban,Fall,Retail,21199,
941,355,18,586,4,77,Dining Table,Marble,Brown,Suburban,Winter,Online,10548,
971,223,18,748,4,29,Dining Table,Wood,Black,Urban,Fall,Online,13464,
479,253,19,226,4,32,Dining Table,Glass,White,Urban,Fall,Retail,4294,
558,277,20,281,4,31,Dining Table,Marble,White,Rural,Winter,Online,5620,
700,317,20,383,4,45,Dining Table,Wood,Black,Rural,Winter,Online,7660,
480,242,21,238,4,56,Dining Table,Marble,White,Suburban,Winter,Online,4998,
525,201,21,324,4,78,Dining Table,Glass,White,Urban,Winter,Online,6804,
694,441,21,253,4,88,Dining Table,Wood,Black,Urban,Summer,Retail,5313,
666,317,22,349,4,27,Dining Table,Wood,Brown,Suburban,Spring,Online,7678,
635,299,22,336,4,66,Dining Table,Wood,Black,Rural,Summer,Retail,7392,
700,326,22,374,4,56,Dining Table,Wood,White,Urban,Winter,Retail,8228,
665,480,25,185,4,83,Dining Table,Wood,White,Rural,Summer,Online,4625,
504,207,25,297,4,44,Dining Table,Marble,White,Urban,Fall,Retail,7425,
1798,663,25,1135,4,45,Dining Table,Glass,White,Urban,Spring,Retail,28375,
704,481,26,223,4,41,Dining Table,Metal,Black,Rural,Spring,Online,5798,
848,271,26,577,4,90,Dining Table,Glass,Black,Suburban,Spring,Online,15002,
224,206,26,18,4,50,Dining Table,Metal,Black,Suburban,Spring,Retail,468,
792,491,27,301,4,33,Dining Table,Marble,Brown,Suburban,Spring,Online,8127,
650,319,27,331,4,45,Dining Table,Glass,White,Rural,Fall,Retail,8937,
474,463,29,11,4,73,Dining Table,Marble,White,Urban,Summer,Retail,319,
523,336,30,187,4,79,Dining Table,Glass,Black,Suburban,Summer,Retail,5610,
679,273,31,406,4,70,Dining Table,Wood,Black,Suburban,Summer,Online,12586,
476,161,36,315,4,47,Dining Table,Wood,Black,Rural,Spring,Retail,11340,
271,181,38,90,4,51,Dining Table,Wood,Brown,Suburban,Winter,Online,3420,
1264,349,38,915,4,62,Dining Table,Metal,Black,Rural,Fall,Online,34770,
1154,190,42,964,4,30,Dining Table,Wood,White,Rural,Winter,Retail,40488,
596,329,44,267,4,36,Dining Table,Marble,White,Urban,Winter,Online,11748,
824,323,2,501,3,68,Dining Table,Wood,White,Suburban,Spring,Online,1002,
2760,1109,2,1651,3,29,Dining Table,Marble,Black,Suburban,Spring,Online,3302,
525,409,4,116,3,51,Dining Table,Glass,White,Suburban,Summer,Online,464,
960,379,8,581,3,71,Dining Table,Wood,Black,Suburban,Fall,Online,4648,
641,266,8,375,3,60,Dining Table,Glass,White,Urban,Winter,Retail,3000,
674,270,12,404,3,52,Dining Table,Marble,White,Rural,Spring,Online,4848,
1761,1291,12,470,3,67,Dining Table,Marble,Black,Rural,Winter,Online,5640,
1021,963,12,58,3,39,Dining Table,Marble,White,Suburban,Spring,Retail,696,
331,160,12,171,3,40,Dining Table,Marble,Black,Urban,Summer,Retail,2052,
663,445,12,218,3,74,Dining Table,Glass,White,Urban,Summer,Retail,2616,
691,458,12,233,3,27,Dining Table,Metal,White,Urban,Spring,Retail,2796,
463,222,12,241,3,29,Dining Table,Marble,White,Suburban,Fall,Retail,2892,
894,484,13,410,3,46,Dining Table,Glass,White,Urban,Summer,Online,5330,
1079,412,13,667,3,55,Dining Table,Marble,Brown,Rural,Summer,Online,8671,
861,173,13,688,3,58,Dining Table,Metal,Brown,Rural,Fall,Online,8944,
1843,1367,13,476,3,49,Dining Table,Glass,White,Urban,Summer,Retail,6188,
607,413,14,194,3,42,Dining Table,Marble,Brown,Rural,Winter,Online,2716,
681,486,15,195,3,79,Dining Table,Marble,Brown,Rural,Winter,Online,2925,
1393,1301,16,92,3,50,Dining Table,Marble,Brown,Suburban,Spring,Online,1472,
742,298,16,444,3,36,Dining Table,Wood,Black,Urban,Fall,Online,7104,
280,238,17,42,3,69,Dining Table,Metal,Brown,Urban,Winter,Online,714,
1264,421,17,843,3,29,Dining Table,Marble,Black,Urban,Winter,Retail,14331,
2177,435,18,1742,3,71,Dining Table,Marble,Brown,Suburban,Spring,Online,31356,
1488,428,18,1060,3,49,Dining Table,Glass,White,Rural,Spring,Retail,19080,
556,219,19,337,3,50,Dining Table,Wood,White,Suburban,Fall,Online,6403,
963,496,20,467,3,46,Dining Table,Marble,White,Suburban,Summer,Online,9340,
1011,367,20,644,3,34,Dining Table,Marble,White,Suburban,Fall,Online,12880,
750,264,22,486,3,24,Dining Table,Glass,Black,Suburban,Winter,Online,10692,
501,498,23,3,3,44,Dining Table,Glass,White,Suburban,Spring,Retail,69,
1616,1545,25,71,3,49,Dining Table,Metal,White,Suburban,Winter,Online,1775,
621,269,27,352,3,26,Dining Table,Metal,White,Urban,Spring,Online,9504,
953,351,28,602,3,31,Dining Table,Glass,Black,Rural,Spring,Online,16856,
693,331,28,362,3,57,Dining Table,Wood,White,Rural,Summer,Retail,10136,
1935,1041,28,894,3,59,Dining Table,Wood,Brown,Urban,Winter,Retail,25032,
1069,258,29,811,3,86,Dining Table,Wood,White,Suburban,Fall,Retail,23519,
486,257,36,229,3,82,Dining Table,Marble,Brown,Urban,Spring,Online,8244,
552,275,0,277,2,41,Dining Table,Metal,Black,Rural,Fall,Online,0,
586,311,1,275,2,36,Dining Table,Marble,White,Urban,Summer,Online,275,
873,336,2,537,2,29,Dining Table,Marble,Brown,Rural,Spring,Online,1074,
1153,962,3,191,2,55,Dining Table,Marble,White,Suburban,Summer,Online,573,
803,329,3,474,2,31,Dining Table,Wood,White,Urban,Summer,Online,1422,
1302,420,3,882,2,31,Dining Table,Wood,White,Suburban,Winter,Online,2646,
649,449,4,200,2,82,Dining Table,Metal,White,Suburban,Winter,Online,800,
568,336,5,232,2,53,Dining Table,Marble,Brown,Urban,Summer,Online,1160,
421,158,5,263,2,40,Dining Table,Wood,Black,Urban,Winter,Retail,1315,
632,251,5,381,2,54,Dining Table,Metal,White,Rural,Spring,Retail,1905,
979,384,5,595,2,76,Dining Table,Marble,Black,Suburban,Summer,Retail,2975,
659,302,6,357,2,54,Dining Table,Marble,White,Suburban,Spring,Online,2142,
817,483,9,334,2,50,Dining Table,Marble,Brown,Rural,Fall,Online,3006,
554,258,9,296,2,61,Dining Table,Marble,Black,Rural,Winter,Online,2664,
769,417,10,352,2,80,Dining Table,Glass,White,Suburban,Fall,Online,3520,
658,274,11,384,2,77,Dining Table,Marble,Brown,Rural,Spring,Retail,4224,
767,395,12,372,2,62,Dining Table,Wood,Black,Rural,Fall,Online,4464,
592,247,13,345,2,83,Dining Table,Glass,White,Suburban,Fall,Online,4485,
1028,390,13,638,2,49,Dining Table,Metal,Black,Urban,Fall,Online,8294,
658,290,15,368,2,52,Dining Table,Glass,Black,Urban,Summer,Online,5520,
1029,1003,16,26,2,46,Dining Table,Marble,Black,Rural,Fall,Online,416,
890,369,16,521,2,54,Dining Table,Metal,Black,Urban,Summer,Online,8336,
821,240,16,581,2,70,Dining Table,Wood,Black,Rural,Winter,Retail,9296,
603,492,18,111,2,62,Dining Table,Marble,Brown,Rural,Fall,Retail,1998,
426,229,19,197,2,67,Dining Table,Wood,White,Rural,Fall,Online,3743,
1075,240,19,835,2,48,Dining Table,Glass,Black,Urban,Fall,Online,15865,
881,1033,19,-152,2,82,Dining Table,Metal,Brown,Urban,Winter,Retail,-2888,
330,201,20,129,2,34,Dining Table,Marble,Black,Rural,Summer,Online,2580,
591,285,21,306,2,75,Dining Table,Wood,White,Suburban,Spring,Online,6426,
1163,414,22,749,2,58,Dining Table,Wood,White,Rural,Fall,Online,16478,
708,454,23,254,2,50,Dining Table,Metal,Black,Suburban,Summer,Retail,5842,
447,375,25,72,2,83,Dining Table,Glass,White,Suburban,Fall,Online,1800,
472,246,25,226,2,52,Dining Table,Metal,Black,Suburban,Winter,Online,5650,
448,285,25,163,2,38,Dining Table,Marble,Brown,Suburban,Summer,Retail,4075,
805,359,25,446,2,81,Dining Table,Wood,Brown,Suburban,Summer,Retail,11150,
602,213,26,389,2,37,Dining Table,Wood,Black,Rural,Summer,Online,10114,
609,171,27,438,2,73,Dining Table,Glass,Black,Rural,Fall,Retail,11826,
1183,408,27,775,2,33,Dining Table,Wood,Black,Rural,Winter,Retail,20925,
966,374,28,592,2,74,Dining Table,Wood,Black,Suburban,Spring,Online,16576,
494,469,29,25,2,62,Dining Table,Wood,White,Rural,Summer,Retail,725,
678,311,29,367,2,85,Dining Table,Glass,Black,Suburban,Spring,Retail,10643,
461,210,33,251,2,49,Dining Table,Marble,White,Urban,Summer,Retail,8283,
764,312,36,452,2,26,Dining Table,Glass,Black,Rural,Fall,Online,16272,
499,486,38,13,2,62,Dining Table,Marble,White,Suburban,Spring,Retail,494,
568,258,2,310,1,59,Dining Table,Wood,White,Rural,Fall,Online,0,
1361,427,0,934,1,43,Dining Table,Wood,Brown,Suburban,Winter,Online,0,
993,897,0,96,1,47,Dining Table,Wood,Black,Rural,Fall,Retail,0,
704,483,2,221,1,44,Dining Table,Marble,Black,Suburban,Fall,Online,442,
851,327,2,524,1,47,Dining Table,Marble,Black,Suburban,Spring,Online,1048,
278,256,3,22,1,79,Dining Table,Marble,White,Suburban,Winter,Retail,66,
486,232,4,254,1,73,Dining Table,Metal,Brown,Suburban,Fall,Online,1016,
590,284,4,306,1,54,Dining Table,Marble,Black,Suburban,Winter,Retail,1224,
820,173,6,647,1,31,Dining Table,Metal,White,Urban,Spring,Online,3882,
802,492,6,310,1,26,Dining Table,Wood,Brown,Rural,Fall,Retail,1860,
653,406,7,247,1,90,Dining Table,Wood,Black,Urban,Spring,Online,1729,
876,372,7,504,1,76,Dining Table,Wood,White,Rural,Fall,Online,3528,
978,483,8,495,1,66,Dining Table,Marble,Brown,Rural,Spring,Retail,3960,
536,248,0,288,0,63,Desk,Plastic,Green,Rural,Winter,Retail,0,
517,291,9,226,1,60,Dining Table,Metal,Brown,Suburban,Winter,Online,2034,
528,268,9,260,1,46,Dining Table,Wood,Brown,Urban,Winter,Online,2340,
451,408,10,43,1,37,Dining Table,Metal,Brown,Suburban,Summer,Online,430,
485,196,10,289,1,60,Dining Table,Wood,White,Urban,Winter,Retail,2890,
932,248,11,684,1,75,Dining Table,Wood,Black,Suburban,Fall,Retail,7524,
776,342,12,434,1,76,Dining Table,Wood,Black,Urban,Spring,Online,5208,
473,446,12,27,1,78,Dining Table,Glass,White,Rural,Winter,Retail,324,
357,199,14,158,1,82,Dining Table,Glass,Brown,Rural,Fall,Online,2212,
463,185,16,278,1,63,Dining Table,Marble,Black,Rural,Summer,Retail,4448,
479,235,17,244,1,68,Dining Table,Marble,White,Suburban,Summer,Online,4148,
1239,157,17,1082,1,35,Dining Table,Metal,Black,Suburban,Spring,Retail,18394,
243,211,18,32,1,47,Dining Table,Marble,Brown,Rural,Spring,Online,576,
396,243,18,153,1,27,Dining Table,Glass,Brown,Rural,Fall,Retail,2754,
773,429,19,344,1,28,Dining Table,Glass,White,Suburban,Winter,Online,6536,
611,196,19,415,1,30,Dining Table,Metal,Black,Rural,Summer,Online,7885,
941,349,20,592,1,33,Dining Table,Marble,Black,Rural,Winter,Online,11840,
1184,211,20,973,1,62,Dining Table,Metal,White,Rural,Winter,Online,19460,
753,162,21,591,1,53,Dining Table,Wood,Black,Rural,Winter,Retail,12411,
694,282,22,412,1,45,Dining Table,Marble,White,Rural,Winter,Online,9064,
550,248,22,302,1,37,Dining Table,Marble,Brown,Rural,Summer,Retail,6644,
783,277,22,506,1,29,Dining Table,Marble,White,Suburban,Spring,Retail,11132,
452,193,25,259,1,71,Dining Table,Marble,Brown,Suburban,Spring,Retail,6475,
1065,181,30,884,1,79,Dining Table,Wood,Black,Urban,Summer,Online,26520,
583,373,34,210,1,86,Dining Table,Marble,White,Rural,Fall,Online,7140,
944,487,47,457,1,33,Dining Table,Glass,Black,Rural,Summer,Retail,21479,
916,202,1,714,0,90,Dining Table,Wood,Black,Rural,Spring,Online,714,
959,225,1,734,0,61,Dining Table,Glass,Brown,Rural,Fall,Online,734,
515,202,1,313,0,81,Dining Table,Wood,White,Rural,Spring,Retail,313,
507,254,2,253,0,35,Dining Table,Metal,Brown,Urban,Winter,Online,506,
492,467,2,25,0,85,Dining Table,Marble,White,Urban,Fall,Retail,50,
826,938,3,-112,0,90,Dining Table,Marble,White,Urban,Winter,Online,-336,
921,317,4,604,0,48,Dining Table,Wood,White,Suburban,Winter,Retail,2416,
458,278,5,180,0,78,Dining Table,Marble,Brown,Urban,Winter,Online,900,
802,273,5,529,0,84,Dining Table,Metal,Black,Rural,Summer,Retail,2645,
583,339,6,244,0,86,Dining Table,Metal,White,Rural,Summer,Online,1464,
797,339,6,458,0,75,Dining Table,Metal,Black,Suburban,Summer,Online,2748,
1211,292,6,919,0,35,Dining Table,Marble,Black,Rural,Fall,Online,5514,
474,219,7,255,0,67,Dining Table,Glass,White,Rural,Winter,Online,1785,
843,477,7,366,0,25,Dining Table,Wood,White,Rural,Summer,Retail,2562,
839,219,7,620,0,63,Dining Table,Wood,White,Urban,Spring,Retail,4340,
1301,368,8,933,0,59,Dining Table,Wood,Black,Urban,Spring,Online,7464,
255,181,8,74,0,51,Dining Table,Wood,Brown,Rural,Summer,Retail,592,
794,346,8,448,0,90,Dining Table,Wood,White,Urban,Fall,Retail,3584,
904,234,9,670,0,84,Dining Table,Metal,White,Rural,Spring,Online,6030,
824,453,9,371,0,81,Dining Table,Wood,White,Urban,Fall,Retail,3339,
843,392,10,451,0,41,Dining Table,Wood,Black,Rural,Summer,Online,4510,
343,188,11,155,0,59,Dining Table,Marble,White,Suburban,Fall,Online,1705,
1216,230,11,986,0,24,Dining Table,Glass,White,Rural,Summer,Retail,10846,
568,291,12,277,0,64,Dining Table,Metal,White,Rural,Spring,Online,3324,
708,171,13,537,0,44,Dining Table,Metal,Black,Rural,Fall,Retail,6981,
1275,206,14,1069,0,40,Dining Table,Wood,Black,Urban,Spring,Online,14966,
1754,256,14,1498,0,51,Dining Table,Glass,Brown,Rural,Summer,Online,20972,
887,844,16,43,0,35,Dining Table,Marble,Black,Rural,Spring,Online,688,
1040,949,16,91,0,41,Dining Table,Wood,Brown,Urban,Winter,Retail,1456,
541,451,17,90,0,49,Dining Table,Marble,White,Suburban,Fall,Online,1530,
1109,953,19,156,0,73,Dining Table,Marble,White,Suburban,Fall,Retail,2964,
510,279,20,231,0,67,Dining Table,Marble,White,Urban,Winter,Online,4620,
569,282,20,287,0,53,Dining Table,Glass,White,Suburban,Winter,Online,5740,
913,498,21,415,0,67,Dining Table,Marble,Brown,Suburban,Fall,Online,8715,
460,385,21,75,0,52,Dining Table,Metal,Brown,Urban,Winter,Online,1575,
661,197,21,464,0,35,Dining Table,Glass,Black,Suburban,Winter,Online,9744,
1125,430,21,695,0,42,Dining Table,Wood,White,Rural,Spring,Online,14595,
312,163,22,149,0,37,Dining Table,Marble,Brown,Rural,Summer,Retail,3278,
919,457,23,462,0,56,Dining Table,Glass,Brown,Suburban,Winter,Online,10626,
656,280,24,376,0,72,Dining Table,Marble,White,Urban,Spring,Online,9024,
624,296,25,328,0,29,Dining Table,Metal,Brown,Suburban,Winter,Online,8200,
437,216,25,221,0,24,Dining Table,Marble,White,Urban,Winter,Online,5525,
964,488,25,476,0,76,Dining Table,Marble,Black,Urban,Spring,Online,11900,
741,210,26,531,0,81,Dining Table,Marble,White,Urban,Winter,Online,13806,
283,244,26,39,0,32,Dining Table,Glass,White,Suburban,Winter,Retail,1014,
1107,185,26,922,0,76,Dining Table,Wood,White,Urban,Summer,Retail,23972,
380,183,27,197,0,58,Dining Table,Marble,Brown,Urban,Winter,Online,5319,
612,443,27,169,0,82,Dining Table,Metal,White,Suburban,Fall,Retail,4563,
735,461,28,274,0,89,Dining Table,Metal,Black,Urban,Spring,Online,7672,
1154,404,28,750,0,26,Dining Table,Marble,Black,Suburban,Spring,Online,21000,
584,248,28,336,0,56,Dining Table,Wood,Black,Rural,Summer,Retail,9408,
833,354,29,479,0,29,Dining Table,Wood,Brown,Rural,Winter,Online,13891,
1468,380,31,1088,0,24,Dining Table,Wood,Black,Suburban,Winter,Retail,33728,
372,296,32,76,0,84,Dining Table,Metal,Brown,Urban,Spring,Online,2432,
1002,275,33,727,0,42,Dining Table,Wood,Brown,Suburban,Summer,Retail,23991,
544,320,38,224,0,81,Dining Table,Wood,Brown,Suburban,Winter,Online,8512,
861,188,44,673,0,35,Dining Table,Marble,Brown,Urban,Spring,Online,29612,
1062,376,49,686,0,34,Dining Table,Marble,Black,Rural,Spring,Retail,33614,
619,448,51,171,0,27,Dining Table,Marble,White,Urban,Summer,Online,8721,
382,161,35,221,3,55,Sofa,Fabric,Blue,Rural,Fall,Online,7735,
1404,1278,23,126,3,56,Sofa,Wood,Black,Suburban,Fall,Online,2898,
429,165,18,264,3,40,Sofa,Wood,Blue,Urban,Winter,Retail,4752,
474,257,7,217,2,47,Sofa,Fabric,Blue,Urban,Summer,Retail,1519,
477,190,11,287,2,63,Sofa,Fabric,Blue,Suburban,Winter,Retail,3157,
596,425,7,171,2,75,Sofa,Fabric,White,Rural,Spring,Retail,1197,
523,206,16,317,2,55,Sofa,Wood,Green,Rural,Summer,Retail,5072,
542,296,2,246,2,84,Sofa,Fabric,Black,Urban,Spring,Online,492,
582,348,33,234,2,76,Sofa,Fabric,Green,Rural,Winter,Retail,7722,
590,380,6,210,1,29,Sofa,Fabric,White,Urban,Fall,Online,1260,
593,284,22,309,2,41,Sofa,Fabric,Green,Suburban,Fall,Online,6798,
625,301,30,324,1,51,Sofa,Fabric,Brown,Rural,Winter,Online,9720,
656,458,26,198,1,84,Sofa,Wood,Green,Rural,Spring,Retail,5148,
662,404,24,258,1,31,Sofa,Fabric,Red,Suburban,Summer,Online,6192,
672,266,3,406,1,77,Sofa,Fabric,Blue,Rural,Spring,Retail,1218,
691,435,31,256,1,32,Sofa,Fabric,Brown,Suburban,Fall,Online,7936,
726,400,18,326,1,39,Sofa,Wood,Brown,Urban,Fall,Retail,5868,
735,214,17,521,1,88,Sofa,Wood,Red,Rural,Summer,Retail,8857,
780,409,12,371,2,58,Sofa,Wood,Black,Rural,Summer,Retail,4452,
780,253,31,527,2,27,Sofa,Wood,Blue,Suburban,Spring,Retail,16337,
799,314,13,485,2,66,Sofa,Wood,White,Rural,Summer,Online,6305,
842,353,9,489,4,76,Sofa,Wood,Green,Rural,Summer,Retail,4401,
903,362,17,541,4,25,Sofa,Wood,White,Suburban,Fall,Online,9197,
909,363,31,546,4,50,Sofa,Wood,Green,Rural,Fall,Online,16926,
931,432,32,499,4,66,Sofa,Wood,Red,Rural,Winter,Retail,15968,
934,229,13,705,4,29,Sofa,Wood,Green,Suburban,Fall,Retail,9165,
959,269,13,690,4,64,Sofa,Wood,White,Rural,Winter,Online,8970,
1027,248,23,779,3,24,Sofa,Leather,Black,Urban,Spring,Retail,17917,
1065,349,4,716,2,30,Sofa,Leather,Green,Suburban,Fall,Retail,2864,
1124,399,35,725,1,67,Sofa,Leather,White,Suburban,Spring,Retail,25375,
2186,707,15,1479,3,62,Sofa,Leather,Green,Rural,Summer,Online,22185,
1443,1267,2,176,2,41,Sofa,Fabric,Green,Suburban,Winter,Retail,352,
1467,1277,23,190,1,73,Sofa,Leather,Green,Suburban,Fall,Retail,4370,
1490,530,24,960,3,36,Sofa,Fabric,White,Rural,Winter,Retail,23040,
1578,942,9,636,2,83,Sofa,Wood,Red,Suburban,Fall,Online,5724,
1877,152,33,1725,1,68,Sofa,Leather,Green,Urban,Spring,Retail,56925,
2530,2266,17,264,3,30,Sofa,Leather,Red,Rural,Fall,Retail,4488,
373,264,7,109,0,83,Sofa,Fabric,Black,Rural,Summer,Online,763,
377,212,35,165,1,63,Sofa,Wood,Blue,Suburban,Spring,Online,5775,
380,152,17,228,3,41,Sofa,Fabric,Brown,Rural,Winter,Retail,3876,
489,265,28,224,1,60,Sofa,Fabric,Black,Suburban,Winter,Online,6272,
421,176,32,245,3,82,Sofa,Fabric,Red,Suburban,Summer,Retail,7840,
466,175,29,291,3,66,Sofa,Wood,Red,Rural,Winter,Online,8439,
504,188,32,316,2,67,Sofa,Fabric,Red,Suburban,Winter,Retail,10112,
510,250,6,260,1,62,Sofa,Fabric,Brown,Suburban,Spring,Retail,1560,
542,189,24,353,2,85,Sofa,Fabric,Green,Suburban,Fall,Online,8472,
646,439,33,207,3,26,Sofa,Fabric,Red,Suburban,Winter,Retail,6831,
557,292,16,265,2,86,Sofa,Fabric,Red,Urban,Spring,Retail,4240,
561,181,18,380,1,87,Sofa,Fabric,Red,Rural,Summer,Online,6840,
570,187,22,383,1,40,Sofa,Fabric,Green,Urban,Fall,Online,8426,
592,250,19,342,0,85,Sofa,Fabric,Blue,Urban,Fall,Online,6498,
593,278,9,315,3,52,Sofa,Fabric,Red,Suburban,Spring,Retail,2835,
602,253,13,349,2,42,Sofa,Wood,Brown,Urban,Summer,Online,4537,
602,233,16,369,0,85,Sofa,Fabric,White,Suburban,Fall,Retail,5904,
619,313,16,306,2,31,Sofa,Fabric,Red,Suburban,Spring,Online,4896,
661,306,4,355,0,81,Sofa,Fabric,White,Suburban,Winter,Online,1420,
668,296,19,372,3,33,Sofa,Fabric,White,Urban,Winter,Retail,7068,
675,389,27,286,2,32,Sofa,Wood,Blue,Rural,Summer,Retail,7722,
696,318,11,378,1,74,Sofa,Wood,Blue,Urban,Fall,Retail,4158,
698,437,44,261,3,73,Sofa,Fabric,Brown,Suburban,Fall,Online,11484,
711,441,19,270,0,60,Sofa,Fabric,Green,Urban,Summer,Retail,5130,
716,246,6,470,1,82,Sofa,Fabric,Black,Rural,Fall,Retail,2820,
773,256,11,517,1,78,Sofa,Fabric,Green,Rural,Winter,Online,5687,
853,200,6,653,0,58,Sofa,Fabric,Green,Rural,Spring,Retail,3918,
872,231,17,641,1,44,Sofa,Fabric,Green,Rural,Winter,Online,10897,
873,328,20,545,2,67,Sofa,Wood,Green,Urban,Winter,Online,10900,
948,373,20,575,1,79,Sofa,Wood,White,Suburban,Spring,Online,11500,
966,395,13,571,2,31,Sofa,Wood,Black,Urban,Fall,Retail,7423,
974,393,7,581,3,90,Sofa,Leather,Green,Suburban,Spring,Online,4067,
994,363,29,631,3,43,Sofa,Wood,White,Suburban,Summer,Online,18299,
1065,287,11,778,2,48,Sofa,Fabric,White,Suburban,Spring,Online,8558,
1162,418,13,744,3,38,Sofa,Wood,Red,Urban,Fall,Retail,9672,
1173,418,22,755,3,44,Sofa,Leather,Green,Urban,Fall,Retail,16610,
1216,296,33,920,3,69,Sofa,Leather,Red,Suburban,Spring,Online,30360,
1251,350,7,901,1,82,Sofa,Wood,Red,Urban,Spring,Retail,6307,
3480,2198,23,1282,3,88,Sofa,Fabric,Black,Suburban,Fall,Retail,29486,
1532,539,12,993,1,54,Sofa,Fabric,Blue,Rural,Winter,Online,11916,
1570,1290,3,280,1,72,Sofa,Wood,Black,Urban,Spring,Online,840,
1581,1263,18,318,0,29,Sofa,Fabric,White,Urban,Summer,Online,5724,
1619,905,27,714,3,86,Sofa,Leather,Green,Urban,Winter,Retail,19278,
1895,1186,27,709,0,56,Sofa,Leather,Brown,Urban,Spring,Retail,19143,
1974,1190,23,784,3,54,Sofa,Wood,Brown,Rural,Summer,Online,18032,
1984,761,29,1223,3,90,Sofa,Fabric,Brown,Rural,Fall,Online,35467,
2574,2221,33,353,1,48,Sofa,Fabric,Black,Rural,Fall,Online,11649,
2797,1605,4,1192,0,81,Sofa,Wood,Brown,Suburban,Summer,Retail,4768,
5815,3451,1,2364,1,71,Sofa,Fabric,White,Suburban,Summer,Retail,2364,
659,350,26,309,3,60,Sofa,Wood,Black,Suburban,Summer,Retail,8034,
379,292,9,87,1,66,Sofa,Fabric,Green,Rural,Winter,Retail,783,
494,284,18,210,3,77,Sofa,Fabric,Brown,Suburban,Winter,Online,3780,
434,243,7,191,3,27,Sofa,Fabric,Black,Urban,Spring,Retail,1337,
665,356,20,309,2,45,Sofa,Fabric,Red,Urban,Winter,Retail,6180,
